"site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"ostracods","4.7","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"ostracods","1.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"ostracods",NA,"unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"rotifers","4.8","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"rotifers","1.8","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"rotifers","1.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"immature_insects","6.7","larvae"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"immature_insects","7.5","larvae"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"immature_insects","3.1","larvae"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"adults_insects","6.8","adults"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"adults_insects","6.5","adults"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"adults_insects","3.2","adults"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"insect_remains","6.8","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"insect_remains","8.2","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"insect_remains","2.7","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"bivalves",NA,"unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"bivalves","6.2","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"bivalves","9","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"gastropods",NA,"unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"gastropods","6.4","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"gastropods","10.2","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"prawn","3.5","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"prawn","13.5","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"prawn","7.8","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"annelids","2.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"annelids","1.4","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"annelids","0","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"fish","3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"fish","6.5","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"fish","15.8","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"fish_remains","3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"fish_remains","7.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"fish_remains","20","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"tadpoles","3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"tadpoles","2","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"tadpoles","0","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"plant_parts","7.5","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"plant_parts","5.6","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"plant_parts","1.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"detritus","19.6","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"detritus","13.9","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"detritus","15.5","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,NA,"12",NA,"cm","SL","juvenile","220","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","1",NA,"unidentified_items","5.3","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"12.1","27",NA,NA,"SL","subadult","316","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","2",NA,"unidentified_items","4.2","unknown"
"Owena Reservoir, Nigeria","Heterobranchus bidorsalis",NA,NA,"27",NA,NA,NA,"SL","adult","118","1986-10-01","1988-09-01","weekly","lentic",NA,"Fagbenro","1992","Tropical Zoology","Fagbenro, O. A. (1992). The dietary habits of the clariid catfish, Heterobranchus bidorsalis (Geoffroy St. Hilaire 1809) in Owena Reservoir, Southwestern Nigeria. Tropical Zoology, 5(1), 11-17.","tbl1","sorted by size averaged over time","3",NA,"unidentified_items","5.8","unknown"
