"","site_name","predator_min_length","predator_average_length","predator_max_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","citation","table_figure","notes","prey_taxon","measurement","prey_stage","lon","lat"
"2787","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus macrophtalmus","87","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1.5","unknown","37.3034845","12.0265982"
"2788","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus macrophtalmus","87","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2789","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","0.3","unknown","37.3034845","12.0265982"
"2790","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1.5","unknown","37.3034845","12.0265982"
"2791","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2792","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","16.3","unknown","37.3034845","12.0265982"
"2793","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","3","unknown","37.3034845","12.0265982"
"2794","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","2","unknown","37.3034845","12.0265982"
"2795","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","4","unknown","37.3034845","12.0265982"
"2796","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1.5","unknown","37.3034845","12.0265982"
"2797","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2798","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","0.4","unknown","37.3034845","12.0265982"
"2799","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2800","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2801","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1.6","unknown","37.3034845","12.0265982"
"2802","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2803","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus truttiformis","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","1","unknown","37.3034845","12.0265982"
"2804","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","17.7","unknown","37.3034845","12.0265982"
"2805","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","6","unknown","37.3034845","12.0265982"
"2806","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus tsanensis","195","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","molluscs","2","unknown","37.3034845","12.0265982"
"2807","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus acutirostris","121","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","76","unknown","37.3034845","12.0265982"
"2808","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus acutirostris","121","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2809","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus acutirostris","121","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2810","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus brevicephalus","107","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","0.2","unknown","37.3034845","12.0265982"
"2811","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus brevicephalus","107","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1.5","unknown","37.3034845","12.0265982"
"2812","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus brevicephalus","107","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2813","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus crassibarbis","51","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2.1","unknown","37.3034845","12.0265982"
"2814","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus crassibarbis","51","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1.5","unknown","37.3034845","12.0265982"
"2815","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus crassibarbis","51","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2816","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus dainelli","58","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","69.2","unknown","37.3034845","12.0265982"
"2817","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus dainelli","58","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2818","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus dainelli","58","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","3.5","unknown","37.3034845","12.0265982"
"2819","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorgorensis","27","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","11.5","unknown","37.3034845","12.0265982"
"2820","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorgorensis","27","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2.5","unknown","37.3034845","12.0265982"
"2821","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorgorensis","27","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2822","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorguari","123","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","55.4","unknown","37.3034845","12.0265982"
"2823","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorguari","123","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","6","unknown","37.3034845","12.0265982"
"2824","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus gorguari","123","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2.5","unknown","37.3034845","12.0265982"
"2825","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus longissimua","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","71","unknown","37.3034845","12.0265982"
"2826","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus longissimua","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","3","unknown","37.3034845","12.0265982"
"2827","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus longissimua","38","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","3.5","unknown","37.3034845","12.0265982"
"2828","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus macrophtalmus","87","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","45.3","unknown","37.3034845","12.0265982"
"2829","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus macrophtalmus","87","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","5","unknown","37.3034845","12.0265982"
"2830","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus macrophtalmus","87","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2","unknown","37.3034845","12.0265982"
"2831","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","66.8","unknown","37.3034845","12.0265982"
"2832","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2833","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus megastoma","76","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","3.5","unknown","37.3034845","12.0265982"
"2834","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","5.6","unknown","37.3034845","12.0265982"
"2835","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2836","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus nedgia","152","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
"2837","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","49","unknown","37.3034845","12.0265982"
"2838","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","4","unknown","37.3034845","12.0265982"
"2839","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus platydorsus","84","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2.5","unknown","37.3034845","12.0265982"
"2840","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","2.1","unknown","37.3034845","12.0265982"
"2841","Lake Tana, Ethiopia",NA,NA,"14.99",NA,NA,NA,"Barbus surkis","90","1992-10-01","1995-11-01","bimonthly","lake",NA,"percent volume","percent","Sibbing & Nabelkirk","2000","Reviews in Fish Biology and Fisheries","Sibbing, F. A., & Nagelkerke, L. A. (2000). Resource partitioning by Lake Tana barbs predicted from fish morphometrics and prey characteristics. Reviews in Fish Biology and Fisheries, 10(4), 393-437.","tbl 5","at least bimonthly","fish","1","unknown","37.3034845","12.0265982"
