fish_genus_species,predator_min_length,predator_max_length,predator_average_length,length type,length_units,sample_size,start_year,start_month,start_day,end_year,end_month,end_day,habitat,measurement_type,measurement_units,author,year,journal,site name,sampling interval,citation,figure,fish_id,data_sorted_by,notes,prey_taxon,measurement
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,grams,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,5.4
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,grams,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,0.1
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,grams,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,0.8
Lepomis macrochirus,80,149,,,mm,1,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,98.6
Lepomis macrochirus,80,149,,,mm,1,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,1.4
Lepomis macrochirus,80,149,,,mm,1,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,20
Lepomis macrochirus,80,149,,,mm,1,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Calanoid copepods,20
Lepomis macrochirus,80,149,,,mm,1,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,40
Lepomis macrochirus,80,149,,,mm,1,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,20
Lepomis macrochirus,80,149,,,mm,37,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,92.3
Lepomis macrochirus,80,149,,,mm,37,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Calanoid copepods,--
Lepomis macrochirus,80,149,,,mm,37,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,7.7
Lepomis macrochirus,80,149,,,mm,37,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,--
Lepomis macrochirus,80,149,,,mm,37,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,--
Lepomis macrochirus,80,149,,,mm,37,1998,October,1,1998,October,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,88.9
Lepomis macrochirus,80,149,,,mm,37,1998,October,1,1998,October,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,3.7
Lepomis macrochirus,80,149,,,mm,37,1998,October,1,1998,October,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,7.4
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,45
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,0.1
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Plecoptera,0.1
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Ephemeroptera,1.3
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,47.2
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,5.8
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,0.5
Lepomis macrochirus,150,199,,,mm,11,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,--
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,26.3
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,0.1
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Ephemeroptera,12.5
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,18.2
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,39.8
Lepomis macrochirus,150,199,,,mm,17,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,3.2
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,26.6
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,8.5
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Plecoptera,--
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,2.8
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,62.1
Lepomis macrochirus,150,199,,,mm,12,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,79
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Ephemeroptera,0.3
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,0.6
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,18.2
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,0.6
Lepomis macrochirus,200,,,,mm,3,1998,April,1,1998,April,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,1.2
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,24.5
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,--
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Ephemeroptera,3.2
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,1.7
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,64.1
Lepomis macrochirus,200,,,,mm,8,1998,June,1,1998,June,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,6.6
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Daphnia spp.,7.5
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Trichoptera,2.7
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Plecoptera,2.7
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Chironomidae,1.4
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Corixidae,73.5
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Culicidae,1.4
Lepomis macrochirus,200,,,,mm,18,1998,August,1,1998,August,1,lentic,weight,percent,harris,1999,Proceedings of the South Dakota Academy of Science,"Richmond Lake, South Dakota",monthly,"Harris, N. J., Galinat, G. F., & Willis, D. W. (1999). Seasonal food habits of bluegills in Richmond Lake, South Dakota. In Proceedings of the South Dakota Academy of Science (Vol. 78, pp. 79-86).",tbl1,,,,Other macroinvert.,10.9
